Time	FlowRate	DP	係数
12.885	0.0011125	-0.065823398	0.0
12.89	0.000975	-0.061586188	0.0
12.895	0.00086875	-0.063719847	0.0
12.9	0.00079375	-0.069289171	0.0
12.905	0.00068125	-0.06953004	0.0
12.91	0.0006	-0.067836623	0.0
12.915	0.00055	-0.071302397	0.0
12.92	0.0004875	-0.081850259	0.0
12.925	0.000425	-0.087449692	0.0
12.93	0.00039375	-0.086648146	0.0
12.935	0.00035625	-0.081790042	0.0
12.94	0.000325	-0.082030911	0.0
12.945	0.00025625	-0.080077903	0.0
12.95	0.00025625	-0.068969363	0.0
12.955	0.000225	-0.064020933	0.0
12.96	0.00020625	-0.071072914	0.0
12.965	0.00015	-0.078806006	0.0
12.97	0.00016875	-0.080728905	0.0
12.975	0.0001625	-0.083483459	0.0
12.98	0.00015625	-0.091656794	0.0
12.985	0.0001125	-0.097466986	0.0
12.99	0.0001375	-0.093790453	0.0
12.995	0.00010625	-0.086798689	0.0
13	0.00009375	-0.091837445	0.0
13.005	0.00005625	-0.089113	0.0
13.01	0.0001	-0.078625355	0.0
13.015	0.0000875	-0.069650474	0.0
13.02	0.0001	-0.073266791	0.0
13.025	0.00008125	-0.074869882	0.0
13.03	0.00009375	-0.075490776	0.0
13.035	0.00005625	-0.078806006	0.0
13.04	0.0000375	-0.089854328	0.0
13.045	0.00004375	-0.094091539	0.0
13.05	0.000075	-0.089052783	0.0
13.055	0.00005625	-0.091126225	0.0
13.06	0.000075	-0.102355199	0.0
13.065	0.00005	-0.102355199	0.0
13.07	0.00005625	-0.090384897	0.0
13.075	0.00005	-0.082000802	0.0
13.08	0.00005	-0.082892673	0.0
13.085	0.00004375	-0.078335655	0.0
13.09	0.00005625	-0.071844351	0.0
13.095	0.00005	-0.073417333	0.0
13.1	0.00004375	-0.085146767	0.0
13.105	0.0000375	-0.094181864	0.0
13.11	0.00003125	-0.091867554	0.0
13.115	0.00004375	-0.087720669	0.0
13.12	0.00006875	-0.096876201	0.0
13.125	0.00001875	-0.100281757	0.0
13.13	0.00005	-0.094652216	0.0
13.135	0.00005	-0.085176876	0.0
13.14	0.000075	-0.080288663	0.0
13.145	0.00001875	-0.082042297	0.0
13.15	0.00001875	-0.07561121	0.0
13.155	0.00001875	-0.078335655	0.0
13.16	0.0000375	-0.089383977	0.0
13.165	-0.00000625	-0.098479292	0.0
13.17	0.00005	-0.100932759	0.0
13.175	0.0000375	-0.098117989	0.0
13.18	0.00005	-0.102855659	0.0
13.185	0.00016875	-0.101794522	0.0
13.19	0.00081875	-0.088552323	0.0
13.195	0.00195625	-0.074128553	0.0
13.2	0.00324375	-0.069661861	0.0
13.205	0.00420625	-0.064212971	0.0
13.21	0.00489375	-0.061928768	0.0
13.215	0.00555	-0.071554651	0.0
13.22	0.0061625	-0.093500753	0.0
13.225	0.006625	-0.108846503	0.0
13.23	0.00699375	-0.108575526	0.0
13.235	0.00738125	-0.103627096	0.0
13.24	0.00776875	-0.10374753	0.0
13.245	0.00825	-0.099100186	0.0
13.25	0.0088375	-0.087841103	0.0
13.255	0.0093875	-0.074309205	0.0
13.26	0.00981875	-0.077093867	0.0
13.265	0.01009375	-0.080649966	0.0
13.27	0.01026875	-0.077654544	0.0
13.275	0.01034375	-0.082452431	0.0
13.28	0.01035	-0.095634413	0.0
13.285	0.0103125	-0.103307287	0.0
13.29	0.01029375	-0.098829209	0.0
13.295	0.010225	-0.098738883	0.0
13.3	0.01018125	-0.101674088	0.0
13.305	0.010125	-0.092819642	0.0
13.31	0.01010625	-0.082362105	0.0
13.315	0.01005625	-0.073507659	0.0
13.32	0.0100125	-0.078486198	0.0
13.325	0.009925	-0.093150836	0.0
13.33	0.0098625	-0.094953301	0.0
13.335	0.0096875	-0.099660863	0.0
13.34	0.0094875	-0.109286746	0.0
13.345	0.009275	-0.114235176	0.0
13.35	0.00910625	-0.102976093	0.0
13.355	0.00885625	-0.091186442	0.0
13.36	0.00854375	-0.089474303	0.0
13.365	0.00826875	-0.081421403	0.0
13.37	0.0080625	-0.073658202	0.0
13.375	0.00786875	-0.073628094	0.0
13.38	0.00771875	-0.084115739	0.0
13.385	0.007575	-0.099160403	0.0
13.39	0.00741875	-0.106532192	0.0
13.395	0.00731875	-0.10374753	0.0
13.4	0.00724375	-0.102445525	0.0
13.405	0.00715	-0.101294062	0.0
13.41	0.0070875	-0.092138531	0.0
13.415	0.00703125	-0.08366411	0.0
13.42	0.0069875	-0.083814653	0.0
13.425	0.006925	-0.092940076	0.0
13.43	0.00690625	-0.091336985	0.0
13.435	0.00684375	-0.094001213	0.0
13.44	0.00683125	-0.101734305	0.0
13.445	0.0066125	-0.102565959	0.0
13.45	0.006225	-0.094802758	0.0
13.455	0.0054375	-0.08650899	0.0
13.46	0.00461875	-0.091517637	0.0
13.465	0.0039625	-0.095845173	0.0
13.47	0.0034875	-0.091897662	0.0
13.475	0.0030375	-0.094832867	0.0
13.48	0.0026375	-0.101053194	0.0
13.485	0.0022625	-0.098449183	0.0
13.49	0.001975	-0.089353869	0.0
13.495	0.0017375	-0.087220209	0.0
13.5	0.0014875	-0.092759425	0.0
13.505	0.00130625	-0.093591079	0.0
13.51	0.00114375	-0.089884437	0.0
13.515	0.0009875	-0.089914546	0.0
13.52	0.0009375	-0.094151756	0.0
13.525	0.00106875	-0.091638071	0.0
13.53	0.00138125	-0.07984842	0.0
13.535	0.00173125	-0.077214301	0.0
13.54	0.00196875	-0.095754847	0.0
13.545	0.00224375	-0.106212384	0.0
13.55	0.00275625	-0.099660863	0.0
13.555	0.0032625	-0.096255307	0.0
13.56	0.0037625	-0.10114352	0.0
13.565	0.00416875	-0.101113411	0.0
13.57	0.00465	-0.092228857	0.0
13.575	0.00510625	-0.087280426	0.0
13.58	0.00550625	-0.09427219	0.0
13.585	0.00570625	-0.099100186	0.0
13.59	0.0058875	-0.096164981	0.0
13.595	0.00606875	-0.097587421	0.0
13.6	0.00616875	-0.100281757	0.0
13.605	0.006275	-0.098388966	0.0
13.61	0.0063875	-0.091306877	0.0
13.615	0.00649375	-0.083073325	0.0
13.62	0.00655	-0.086659532	0.0
13.625	0.00656875	-0.091017177	0.0
13.63	0.00661875	-0.091577854	0.0
13.635	0.006575	-0.092228857	0.0
13.64	0.00653125	-0.103186853	0.0
13.645	0.0064625	-0.108846503	0.0
13.65	0.006525	-0.105820972	0.0
13.655	0.00665	-0.100251648	0.0
13.66	0.00670625	-0.098328749	0.0
13.665	0.00679375	-0.099250729	0.0
13.67	0.00690625	-0.087931429	0.0
13.675	0.00701875	-0.087310535	0.0
13.68	0.007175	-0.103156745	0.0
13.685	0.0072	-0.110268943	0.0
13.69	0.00724375	-0.100281757	0.0
13.695	0.00718125	-0.094091539	0.0
13.7	0.0071125	-0.099100186	0.0
13.705	0.00706875	-0.101113411	0.0
13.71	0.00705	-0.094802758	0.0
13.715	0.0070375	-0.091927771	0.0
13.72	0.007	-0.101053194	0.0
13.725	0.00695	-0.105260295	0.0
13.73	0.0069375	-0.097406769	0.0
13.735	0.006925	-0.096164981	0.0
13.74	0.00691875	-0.096846092	0.0
13.745	0.006875	-0.09972108	0.0
13.75	0.0068875	-0.096104764	0.0
13.755	0.0068875	-0.091096117	0.0
13.76	0.0068875	-0.094091539	0.0
13.765	0.00685	-0.099100186	0.0
13.77	0.0068625	-0.094652216	0.0
13.775	0.00686875	-0.092518556	0.0
13.78	0.00679375	-0.099660863	0.0
13.785	0.006375	-0.103216962	0.0
13.79	0.00564375	-0.096164981	0.0
13.795	0.0048	-0.091367094	0.0
13.8	0.0041	-0.092849751	0.0
13.805	0.0035875	-0.092319182	0.0
13.81	0.00311875	-0.09145742	0.0
13.815	0.00270625	-0.094712433	0.0
13.82	0.00231875	-0.105230187	0.0
13.825	0.002	-0.104609293	0.0
13.83	0.001775	-0.095513978	0.0
13.835	0.00154375	-0.093410427	0.0
13.84	0.00130625	-0.098117989	0.0
13.845	0.0011375	-0.101113411	0.0
13.85	0.00099375	-0.096936418	0.0
13.855	0.00089375	-0.089353869	0.0
13.86	0.0007375	-0.094302299	0.0
13.865	0.000625	-0.093090619	0.0
13.87	0.00058125	-0.095544087	0.0
13.875	0.000525	-0.101643979	0.0
13.88	0.0004375	-0.109377071	0.0
13.885	0.00036875	-0.106742952	0.0
13.89	0.00031875	-0.100311865	0.0
13.895	0.0002875	-0.096134872	0.0
13.9	0.00024375	-0.101083302	0.0
13.905	0.00020625	-0.10064306	0.0
13.91	0.0001875	-0.098919534	0.0
13.915	0.00016875	-0.095544087	0.0
13.92	0.000175	-0.097737963	0.0
13.925	0.0001375	-0.095815064	0.0
13.93	0.00014375	-0.097677746	0.0
13.935	0.00010625	-0.096906309	0.0
13.94	0.00008125	-0.107303629	0.0
13.945	0.00004375	-0.11435561	0.0
13.95	0.000075	-0.105820972	0.0
13.955	0.00006875	-0.099070077	0.0
13.96	0.00009375	-0.09498341	0.0
13.965	0.00004375	-0.093180945	0.0
13.97	0.000075	-0.097056852	0.0
13.975	0.00004375	-0.102355199	0.0
13.98	0.00005	-0.115627507	0.0
13.985	0.00001875	-0.11364439	0.0
13.99	0.000025	-0.10303631	0.0
13.995	0.0000375	-0.097527203	0.0
14	0.0000125	-0.09972108	0.0
14.005	0.00000625	-0.10609195	0.0
14.01	0.000025	-0.098268532	0.0
14.015	0.00003125	-0.088582432	0.0
14.02	0.0000375	-0.095664521	0.0
14.025	0.00001875	-0.1081955	0.0
14.03	0.00001875	-0.113584173	0.0
14.035	0.000025	-0.104428641	0.0
14.04	0.00000625	-0.106622518	0.0
14.045	-0.0000125	-0.106742952	0.0
14.05	0.0000125	-0.100341974	0.0
14.055	0.00005	-0.096815984	0.0
14.06	0.00000625	-0.100492517	0.0
14.065	-0.000025	-0.095845173	0.0
14.07	0	-0.092228857	0.0
14.075	-0.00000625	-0.093681405	0.0
14.08	0.000025	-0.110359268	0.0
14.085	0	-0.117351032	0.0
14.09	-0.0000125	-0.110299051	0.0
14.095	0	-0.097798181	0.0
14.1	-0.00000625	-0.094392624	0.0
14.105	0.00000625	-0.093831948	0.0
14.11	0.000025	-0.098328749	0.0
14.115	0	-0.105820972	0.0
14.12	0	-0.113493847	0.0
14.125	-0.00001875	-0.11456637	0.0
14.13	0.0000125	-0.102656285	0.0
14.135	0.00003125	-0.093591079	0.0
14.14	0.00000625	-0.097918615	0.0
14.145	-0.00003125	-0.098039049	0.0
14.15	-0.00001875	-0.095013519	0.0
14.155	0.0000125	-0.090836525	0.0
14.16	0.0000375	-0.102746611	0.0
14.165	-0.0000125	-0.109738374	0.0
14.17	0.0000125	-0.10609195	0.0
14.175	0.000025	-0.101113411	0.0
14.18	0.00001875	-0.107484281	0.0
14.185	0.00000625	-0.109027154	0.0
14.19	0	-0.100492517	0.0
14.195	-0.0000125	-0.092879859	0.0
14.2	0.0000125	-0.098539509	0.0
14.205	-0.0000125	-0.101504822	0.0
14.21	0.0000375	-0.097858398	0.0
14.215	0.00001875	-0.100052274	0.0
14.22	0.00003125	-0.10559149	0.0
14.225	-0.000025	-0.10911748	0.0
14.23	0.0000125	-0.101945065	0.0
14.235	0	-0.100052274	0.0
14.24	0.0000375	-0.101504822	0.0
14.245	-0.00000625	-0.097297721	0.0
14.25	0.0000125	-0.095133953	0.0
14.255	0.00004375	-0.102656285	0.0
14.26	0.00001875	-0.11104038	0.0
14.265	0	-0.112613362	0.0
14.27	0.0000125	-0.10345783	0.0
14.275	0	-0.094362516	0.0
14.28	0	-0.095845173	0.0
14.285	-0.00000625	-0.094573276	0.0
14.29	0	-0.09377173	0.0
14.295	0.00001875	-0.091017177	0.0
14.3	0.00001875	-0.098780378	0.0
14.305	0	-0.107875692	0.0
14.31	-0.000025	-0.102095608	0.0
14.315	-0.000025	-0.097858398	0.0
14.32	0.00000625	-0.09943138	0.0
14.325	-0.0000125	-0.094012599	0.0
14.33	-0.0000125	-0.083284085	0.0
14.335	-0.000025	-0.081240751	0.0
14.34	0.000025	-0.086960618	0.0
14.345	0.00003125	-0.095495256	0.0
14.35	0	-0.096646718	0.0
14.355	0	-0.098599726	0.0
14.36	-0.000025	-0.104319593	0.0
14.365	0	-0.098991138	0.0
14.37	0	-0.085688722	0.0
14.375	-0.00000625	-0.080649966	0.0
14.38	-0.00000625	-0.090366174	0.0
14.385	-0.00001875	-0.095495256	0.0
14.39	0	-0.086309616	0.0
14.395	0.0000125	-0.084266282	0.0
14.4	-0.00000625	-0.095374821	0.0
14.405	0	-0.10156504	0.0
14.41	0.000025	-0.098659943	0.0
14.415	0.00001875	-0.097267612	0.0
14.42	-0.00000625	-0.099310946	0.0
14.425	-0.0000125	-0.104259376	0.0
14.43	0.00001875	-0.097858398	0.0
14.435	0.00000625	-0.089474303	0.0
14.44	0	-0.093681405	0.0
14.445	0	-0.097978832	0.0
14.45	0.00000625	-0.092409508	0.0
14.455	0.00000625	-0.08953452	0.0
14.46	-0.00000625	-0.095784955	0.0
14.465	0.00001875	-0.105621598	0.0
14.47	0.00001875	-0.103277179	0.0
14.475	0.00001875	-0.094392624	0.0
14.48	0	-0.094543167	0.0
14.485	0	-0.09540493	0.0
14.49	0	-0.083404519	0.0
14.495	0.00000625	-0.076352538	0.0
14.5	0	-0.0888233	0.0
14.505	-0.00001875	-0.102216042	0.0
14.51	0.00001875	-0.103397613	0.0
14.515	-0.0000125	-0.095784955	0.0
14.52	0.00003125	-0.095224279	0.0
14.525	0.00000625	-0.096055933	0.0
14.53	0	-0.082102514	0.0
14.535	0	-0.074369422	0.0
14.54	0	-0.087551404	0.0
14.545	-0.00005	-0.10366859	0.0
14.55	0	-0.10488027	0.0
14.555	0.000025	-0.100112491	0.0
14.56	0.000025	-0.100232926	0.0
14.565	0.0000125	-0.098039049	0.0
14.57	0.00003125	-0.090426391	0.0
14.575	0.00005	-0.08198208	0.0
14.58	0.00001875	-0.091698288	0.0
14.585	-0.0000125	-0.10580225	0.0
14.59	0	-0.104820053	0.0
14.595	0	-0.097948723	0.0
14.6	0	-0.098008941	0.0
14.605	-0.000025	-0.100323251	0.0
14.61	0	-0.091047286	0.0
14.615	0	-0.082072405	0.0
14.62	0.00001875	-0.086309616	0.0
14.625	-0.00000625	-0.094072816	0.0
14.63	-0.00000625	-0.09116772	0.0
14.635	0.0000125	-0.091137611	0.0
14.64	0.00001875	-0.098310026	0.0
14.645	-0.00001875	-0.099732466	0.0
14.65	-0.00001875	-0.094042708	0.0
14.655	-0.00001875	-0.089805497	0.0
14.66	0.00000625	-0.091197828	0.0
14.665	-0.00003125	-0.090757586	0.0
14.67	-0.0000125	-0.086490267	0.0
14.675	0	-0.082964277	0.0
14.68	0.00001875	-0.085067827	0.0
14.685	-0.0000375	-0.091529023	0.0
14.69	0	-0.088503492	0.0
14.695	0.000025	-0.083735714	0.0
14.7	0.0000125	-0.086550484	0.0
14.705	0	-0.088183684	0.0
14.71	-0.00000625	-0.089214712	0.0
14.715	0.0000125	-0.087822381	0.0
14.72	0	-0.096206476	0.0
14.725	-0.0000125	-0.097068238	0.0
14.73	-0.00000625	-0.089274929	0.0
14.735	0	-0.077575604	0.0
14.74	-0.00000625	-0.079618938	0.0
14.745	-0.0000125	-0.076864384	0.0
14.75	0	-0.071825628	0.0
14.755	0.00001875	-0.067708853	0.0
14.76	0.000025	-0.081071486	0.0
14.765	-0.00000625	-0.092330568	0.0
14.77	-0.0000125	-0.086520376	0.0
14.775	0.00001875	-0.079588829	0.0
14.78	0.00000625	-0.080920943	0.0
14.785	-0.0000125	-0.080571026	0.0
14.79	-0.00001875	-0.072868043	0.0
14.795	0.0000125	-0.072747608	0.0
14.8	0.0000125	-0.074821051	0.0
14.805	-0.00001875	-0.079769481	0.0
14.81	0.00001875	-0.078998044	0.0
14.815	0	-0.080571026	0.0
14.82	0.00001875	-0.086761244	0.0
14.825	0	-0.085489348	0.0
14.83	-0.00004375	-0.07553227	0.0
14.835	0	-0.066587499	0.0
14.84	0	-0.072807825	0.0
14.845	-0.0000125	-0.072247149	0.0
14.85	0	-0.067118067	0.0
14.855	0.0000125	-0.072807825	0.0
14.86	-0.00000625	-0.076984819	0.0
14.865	-0.000025	-0.082734794	0.0
14.87	-0.00000625	-0.077075144	0.0
14.875	0.00000625	-0.071626255	0.0
14.88	0.0000125	-0.071535929	0.0
14.885	-0.000025	-0.070884926	0.0
14.89	0.00000625	-0.065255385	0.0
14.895	0.0000125	-0.063181943	0.0
14.9	0.0000125	-0.071445603	0.0
14.905	0	-0.074441025	0.0
14.91	0.00000625	-0.068070156	0.0
14.915	-0.00001875	-0.065315602	0.0
14.92	0	-0.072307366	0.0
14.925	0.000025	-0.073880348	0.0
14.93	0.00000625	-0.066647716	0.0
14.935	0.00000625	-0.061138609	0.0
14.94	0.00000625	-0.066677825	0.0
14.945	-0.0000375	-0.072337474	0.0
14.95	-0.000025	-0.068781375	0.0
14.955	0.00000625	-0.065285493	0.0
14.96	0.00001875	-0.071035469	0.0
14.965	-0.0000125	-0.070384466	0.0
14.97	0	-0.062621266	0.0
14.975	0.00000625	-0.059125384	0.0
14.98	0.00001875	-0.065315602	0.0
14.985	-0.00001875	-0.068311024	0.0
14.99	-0.000025	-0.064013597	0.0
14.995	0.00000625	-0.063212051	0.0
15	0.000025	-0.066267691	0.0
